match_id,user_id,cv_id,fecha_busqueda,job_id,titulo,empresa,ubicacion,fuente,similarity,score,cantidad_matches,cantidad_gaps,aplicada,aplicada_en
ac4f3ed1-b8ae-454d-9813-2bf02e06c07a,anon_198a3660c0,a59e2b24-9add-45c6-a571-7c62541b7f4b,2026-08-03 10:49:00,edea50dc351972c4,Administrativo Contable,Puerto Digital,Mendoza,Jooble,79,65,3,0,False,
ac4f3ed1-b8ae-454d-9813-2bf02e06c07a,anon_198a3660c0,a59e2b24-9add-45c6-a571-7c62541b7f4b,2026-08-03 10:49:00,ed8d3d97361a4554,Administrativo Contable,Sistemas Australes,Remoto (Argentina),Jooble,58,60,4,2,True,2026-08-10 12:49:00
e9a8a1f9-72d4-4c52-9f08-72a77a5296b9,anon_793583ce0a,b612ca03-a42a-4af7-bae7-37f7eb1a234d,2026-07-16 16:35:00,02b9eeda6df41501,Analista de Business Intelligence,Sistemas Australes,CABA,Computrabajo,59,50,3,1,False,
e9a8a1f9-72d4-4c52-9f08-72a77a5296b9,anon_793583ce0a,b612ca03-a42a-4af7-bae7-37f7eb1a234d,2026-07-16 16:35:00,a1240206becb7de8,BI Analyst,BioLab Argentina,Rosario,Computrabajo,60,70,3,1,False,
e9a8a1f9-72d4-4c52-9f08-72a77a5296b9,anon_793583ce0a,b612ca03-a42a-4af7-bae7-37f7eb1a234d,2026-07-16 16:35:00,f44b6abdafa20e41,BI Analyst,Textil Patagonia,CABA,Jooble,82,77,2,1,False,
e9a8a1f9-72d4-4c52-9f08-72a77a5296b9,anon_793583ce0a,b612ca03-a42a-4af7-bae7-37f7eb1a234d,2026-07-16 16:35:00,fd693d5f822cf5e6,Data Analyst Semi Senior,Clínica San Rafael,Córdoba,Jooble,50,60,2,2,False,
e9a8a1f9-72d4-4c52-9f08-72a77a5296b9,anon_793583ce0a,b612ca03-a42a-4af7-bae7-37f7eb1a234d,2026-07-16 16:35:00,0b123876d0085bb2,BI Analyst,Agro Insumos del Sur,GBA Sur,Computrabajo,35,41,3,1,True,2026-07-19 09:35:00
e9a8a1f9-72d4-4c52-9f08-72a77a5296b9,anon_793583ce0a,b612ca03-a42a-4af7-bae7-37f7eb1a234d,2026-07-16 16:35:00,7ecdface91ae21ee,BI Analyst,Retail Horizonte,Remoto (LATAM),Jobicy,56,50,3,3,False,
e9a8a1f9-72d4-4c52-9f08-72a77a5296b9,anon_793583ce0a,b612ca03-a42a-4af7-bae7-37f7eb1a234d,2026-07-16 16:35:00,94bfeb2c79ffb274,Analista de Datos Jr,Banco Regional,Remoto (LATAM),Himalayas,51,51,3,0,False,
8dbf81a6-dd57-4507-8811-b375f252b19a,anon_793583ce0a,b612ca03-a42a-4af7-bae7-37f7eb1a234d,2026-07-09 19:03:00,2eba04ffcc17343a,Data Analyst Semi Senior,BioLab Argentina,Remoto (Argentina),Himalayas,97,95,4,0,True,2026-07-25 04:03:00
8dbf81a6-dd57-4507-8811-b375f252b19a,anon_793583ce0a,b612ca03-a42a-4af7-bae7-37f7eb1a234d,2026-07-09 19:03:00,7db5660bea2104da,Analista de Business Intelligence,Textil Patagonia,CABA,Computrabajo,81,73,2,0,False,
8dbf81a6-dd57-4507-8811-b375f252b19a,anon_793583ce0a,b612ca03-a42a-4af7-bae7-37f7eb1a234d,2026-07-09 19:03:00,2f0d888fa1286228,BI Analyst,Consultora Delta,GBA Norte,Jooble,75,71,3,1,True,2026-07-20 17:03:00
8dbf81a6-dd57-4507-8811-b375f252b19a,anon_793583ce0a,b612ca03-a42a-4af7-bae7-37f7eb1a234d,2026-07-09 19:03:00,cc5c7acfb65171e8,BI Analyst,Puerto Digital,GBA Norte,Jooble,93,87,3,0,True,2026-07-18 15:03:00
8dbf81a6-dd57-4507-8811-b375f252b19a,anon_793583ce0a,b612ca03-a42a-4af7-bae7-37f7eb1a234d,2026-07-09 19:03:00,928039244b274bcf,Data Analyst Semi Senior,Banco Regional,Remoto (Argentina),RemoteOK,49,47,3,2,True,2026-07-20 17:03:00
8dbf81a6-dd57-4507-8811-b375f252b19a,anon_793583ce0a,b612ca03-a42a-4af7-bae7-37f7eb1a234d,2026-07-09 19:03:00,c57cb5afe1df7915,Analista de Business Intelligence,Banco Regional,Córdoba,Computrabajo,58,67,3,0,False,
8dbf81a6-dd57-4507-8811-b375f252b19a,anon_793583ce0a,b612ca03-a42a-4af7-bae7-37f7eb1a234d,2026-07-09 19:03:00,74899363af052e2a,BI Analyst,Grupo Andina,Mendoza,Jooble,67,82,4,1,True,2026-07-16 10:03:00
a26c3b36-0acc-4c32-b7ea-f2c7c85dc957,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-07-12 11:37:00,15c1e87909f39ea8,Analista Administrativo Jr,Sistemas Australes,Córdoba,Computrabajo,55,63,3,2,False,
a26c3b36-0acc-4c32-b7ea-f2c7c85dc957,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-07-12 11:37:00,6832545c0d76772f,Administrativo Contable,Data Forge,Córdoba,Jooble,73,61,3,0,True,2026-07-21 21:37:00
a26c3b36-0acc-4c32-b7ea-f2c7c85dc957,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-07-12 11:37:00,47a8048eb36ba23b,Administrativo Contable,Comercial Los Andes,Remoto (Argentina),Computrabajo,90,94,3,1,True,2026-07-29 22:37:00
a26c3b36-0acc-4c32-b7ea-f2c7c85dc957,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-07-12 11:37:00,15c1e87909f39ea8,Analista Administrativo Jr,Sistemas Australes,Remoto (Argentina),Computrabajo,46,46,3,2,False,
a26c3b36-0acc-4c32-b7ea-f2c7c85dc957,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-07-12 11:37:00,619a2dd569baa190,Asistente Administrativo,Laboratorios BioSur,Mendoza,Jooble,77,73,4,0,True,2026-07-30 11:37:00
a26c3b36-0acc-4c32-b7ea-f2c7c85dc957,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-07-12 11:37:00,f4f6c8ecefe24acd,Analista Administrativo Jr,Vitalis Salud,Remoto (Argentina),Jooble,83,86,3,0,False,
a26c3b36-0acc-4c32-b7ea-f2c7c85dc957,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-07-12 11:37:00,b89d50b833a60d27,Asistente Administrativo,Manufactura Rioplatense,Córdoba,Computrabajo,83,82,2,1,False,
a26c3b36-0acc-4c32-b7ea-f2c7c85dc957,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-07-12 11:37:00,01284ed44e88048f,Administrativo Contable,Comercial Los Andes,Rosario,Jooble,79,69,3,2,False,
a26c3b36-0acc-4c32-b7ea-f2c7c85dc957,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-07-12 11:37:00,c3e0e60bf5775c23,Analista Administrativo Jr,Banco Regional,GBA Sur,Computrabajo,67,77,2,1,False,
c7932fd9-cef8-432d-84a8-9df7011c9bde,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 14:35:00,1db1e25d4075c79d,Asistente Administrativo,Puerto Digital,Remoto (Argentina),Computrabajo,53,56,3,1,True,2026-07-05 12:35:00
c7932fd9-cef8-432d-84a8-9df7011c9bde,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 14:35:00,27be135d1dd2b02b,Asistente Administrativo,Comercial Los Andes,Remoto (Argentina),Computrabajo,72,81,3,0,False,
c7932fd9-cef8-432d-84a8-9df7011c9bde,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 14:35:00,43f3981f7b90d347,Administrativo Contable,Manufactura Rioplatense,GBA Sur,Computrabajo,88,83,2,1,False,
c7932fd9-cef8-432d-84a8-9df7011c9bde,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 14:35:00,1217713eadce8a44,Asistente Administrativo,Retail Horizonte,Remoto (Argentina),Jooble,86,91,4,1,False,
c7932fd9-cef8-432d-84a8-9df7011c9bde,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 14:35:00,e56f3502b5b6a8af,Analista Administrativo Jr,Consultora Delta,Remoto (Argentina),Computrabajo,58,75,4,1,True,2026-06-21 21:35:00
c7932fd9-cef8-432d-84a8-9df7011c9bde,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 14:35:00,47aced8f25b4b20c,Analista Administrativo Jr,Textil Patagonia,Mendoza,Computrabajo,46,50,4,0,False,
c7932fd9-cef8-432d-84a8-9df7011c9bde,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 14:35:00,edea50dc351972c4,Administrativo Contable,Puerto Digital,GBA Sur,Jooble,97,85,3,1,False,
c7932fd9-cef8-432d-84a8-9df7011c9bde,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 14:35:00,339cb7fedf177f00,Administrativo Contable,Agro Insumos del Sur,Rosario,Jooble,79,75,2,0,True,2026-07-09 02:35:00
c7932fd9-cef8-432d-84a8-9df7011c9bde,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 14:35:00,e008bba2ef896aa6,Analista Administrativo Jr,Agro Insumos del Sur,Rosario,Jooble,48,53,4,2,True,2026-07-03 23:35:00
c7932fd9-cef8-432d-84a8-9df7011c9bde,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 14:35:00,8f810b3bbb022d66,Analista Administrativo Jr,Marketing Cono Sur,Córdoba,Jooble,90,89,4,1,False,
fd659666-049f-4ea5-9c84-c2c70e5b7170,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-27 16:54:00,47a8048eb36ba23b,Administrativo Contable,Comercial Los Andes,CABA,Computrabajo,51,59,2,2,False,
fd659666-049f-4ea5-9c84-c2c70e5b7170,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-27 16:54:00,6312b2e360921248,Analista Administrativo Jr,Comercial Los Andes,Rosario,Jooble,79,83,4,0,False,
fd659666-049f-4ea5-9c84-c2c70e5b7170,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-27 16:54:00,cf4225d51ca1c891,Asistente Administrativo,Agro Insumos del Sur,GBA Sur,Jooble,60,58,4,1,True,2026-06-30 01:54:00
fd659666-049f-4ea5-9c84-c2c70e5b7170,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-27 16:54:00,2cadcdabef9c0b19,Asistente Administrativo,NovaTech Solutions,Mendoza,Jooble,58,53,3,2,False,
fd659666-049f-4ea5-9c84-c2c70e5b7170,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-27 16:54:00,af8df7916b6a3ac5,Administrativo Contable,Clínica San Rafael,Rosario,Jooble,79,84,2,1,True,2026-07-14 01:54:00
fd659666-049f-4ea5-9c84-c2c70e5b7170,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-27 16:54:00,f494da309790d5a8,Analista Administrativo Jr,Data Forge,Córdoba,Computrabajo,96,90,2,0,False,
fd659666-049f-4ea5-9c84-c2c70e5b7170,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-27 16:54:00,44bc8fed6ffa7037,Analista Administrativo Jr,Comercial Los Andes,Remoto (Argentina),Computrabajo,77,71,4,1,True,2026-07-10 13:54:00
fd659666-049f-4ea5-9c84-c2c70e5b7170,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-27 16:54:00,76c4d590bc8c84a3,Analista Administrativo Jr,Banco Regional,Remoto (Argentina),Jooble,78,74,2,1,False,
5894dd1c-6e47-4799-b9b4-d27b47d0f77c,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 18:56:00,7461ee3c0d8ccca4,Asistente Administrativo,TechNova Remote,CABA,Jooble,63,74,2,1,True,2026-06-21 03:56:00
5894dd1c-6e47-4799-b9b4-d27b47d0f77c,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 18:56:00,619a2dd569baa190,Asistente Administrativo,Laboratorios BioSur,Rosario,Jooble,55,53,3,3,False,
5894dd1c-6e47-4799-b9b4-d27b47d0f77c,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 18:56:00,8f810b3bbb022d66,Analista Administrativo Jr,Marketing Cono Sur,Mendoza,Jooble,85,77,4,1,False,
5894dd1c-6e47-4799-b9b4-d27b47d0f77c,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 18:56:00,6951e8a910b15327,Asistente Administrativo,NovaTech Solutions,GBA Norte,Computrabajo,60,67,3,1,True,2026-07-01 11:56:00
